设备ID,有功功率,无功功率
15,0.5568625,0.51561875
17,0.51229375,0.4531125
18,0.5180125,0.4446625
19,0.0002,0.000166667
20,0.55484,0.49878
21,0.000536,0.000488
22,0.45173,0.39525
23,0.53626,0.49542
24,0.0006125,0.00050625
1,0.429466667,0.372066667
2,0.00003125,0.000025
4,0.426025,0.3950125
7,0.503336,0.46148
8,0.4921,0.4567
9,0.51148,0.45694
10,0.40369375,0.3452625
12,0.4493825,0.4044225
13,0.00041,0.000193333
14,0.521166667,0.4792
15,0.43959375,0.38264375
17,0.44885625,0.3922375
18,0.4286,0.3787375
19,0.000466667,0.0004
20,0.38756,0.34316
21,7.2E-05,0.000056
22,0.49214,0.43548
23,0.50888,0.46498
24,0.00073125,0.000525
1,0.499966667,0.4436
2,0.000625,0.00049375
4,0.4562375,0.398725
7,0.427656,0.395592
8,0.38255,0.36306
9,0.42074,0.38326
10,0.49100625,0.44965625
12,0.4817575,0.4525425
13,0.00089,0.00065
14,0.4878,0.4222
15,0.437475,0.3731375
17,0.43096875,0.3775625
18,0.3795125,0.3556
19,6.66667E-05,3.33333E-05
20,0.42266,0.40002
21,0.000816,0.00056
22,0.4512,0.42825
23,0.49438,0.46694
24,0.00073125,0.000475
1,0.455266667,0.432033333
2,0.00038125,0.00031875
4,0.3827625,0.3493125
7,0.487848,0.416336
8,0.44834,0.41963
9,0.3872,0.33256
10,0.4984125,0.4289875
12,0.378385,0.3548625
13,0.000776667,0.000273333
14,0.431566667,0.3731
15,0.50338125,0.44995625
17,0.5024,0.465375
18,0.46645,0.4337375
19,0.000766667,0.0007
20,0.4298,0.3769
21,0.000552,0.000392
22,0.49772,0.47029
23,0.51042,0.4734
24,0.00029375,0.00026875
1,0.429033333,0.387133333
2,0.00014375,0.000125
4,0.40804375,0.351175
7,0.377736,0.339096
8,0.45521,0.41063
9,0.45716,0.43302
10,0.42514375,0.393875
12,0.4891475,0.462055
13,0.000613333,0.000373333
14,0.4993,0.426233333
15,0.446625,0.40374375
17,0.443225,0.38125
18,0.4860875,0.423725
19,0.000433333,0.000266667
20,0.47998,0.42182
21,0.000896,0.000624
22,0.40068,0.38052
23,0.47254,0.4448
24,0.00091875,0.00076875
1,0.437,0.411233333
2,0.00078125,0.0006125
4,0.48203125,0.4107875
7,0.386072,0.35248
8,0.38236,0.34171
9,0.50054,0.44956
10,0.443075,0.3819625
12,0.40956,0.3576775
13,0.00008,4.66667E-05
14,0.499166667,0.4362
15,0.38180625,0.34745
17,0.43850625,0.3754875
18,0.4267875,0.375275
19,0.000433333,0.000333333
20,0.43802,0.39806
21,0.0002,0.000152
22,0.38911,0.33999
23,0.48426,0.44236
24,0.00081875,0.0005875
1,0.4601,0.4284
2,0.0000875,0.00005625
4,0.422825,0.39939375
7,0.414816,0.363736
8,0.47123,0.40707
9,0.42362,0.3756
10,0.43223125,0.39966875
12,0.505155,0.4435825
13,0.00053,0.000396667
14,0.4438,0.3978
15,0.43383125,0.39628125
17,0.4154125,0.3618875
18,0.5081125,0.4411
19,0.000733333,0.0005
20,0.4393,0.41714
21,0.000184,0.000168
22,0.44256,0.3763
23,0.423,0.38648
24,0.000725,0.00068125
1,0.518633333,0.447533333
2,0.0003375,0.00020625
4,0.39280625,0.3544375
7,0.397312,0.359072
8,0.41388,0.37309
9,0.428,0.379
10,0.4666,0.40529375
12,0.4971125,0.4536725
13,0.00009,0.00004
14,0.417633333,0.366866667
15,0.4561125,0.40221875
17,0.4683625,0.41095625
18,0.477175,0.432375
19,0.000333333,0.000266667
20,0.43748,0.41344
21,0.000888,0.000672
22,0.47509,0.40991
23,0.50816,0.46328
24,0.00041875,0.00030625
1,0.482133333,0.441066667
2,0.00060625,0.00034375
4,0.4284,0.36670625
7,0.404856,0.361832
8,0.50147,0.47271
9,0.38674,0.34344
10,0.46056875,0.43593125
12,0.4509625,0.4092
13,0.0004,0.000253333
14,0.509233333,0.4608
15,0.3829375,0.36026875
17,0.388275,0.3627
18,0.4047375,0.35825
19,0.000166667,0.000133333
20,0.4232,0.39112
21,0.00092,0.0008
22,0.44613,0.3979
23,0.47548,0.4427
24,0.00091875,0.0005125
1,0.518466667,0.481733333
2,0.00074375,0.0006
4,0.45769375,0.42155625
7,0.502016,0.435912
8,0.41618,0.3737
9,0.4585,0.42436
10,0.45608125,0.404825
12,0.46999,0.4026475
13,0.000683333,0.000243333
14,0.5207,0.4609
15,0.40211875,0.3697125
17,0.4524,0.419175
18,0.446275,0.4028
19,0.000266667,0.0002
20,0.50166,0.43312
21,0.00092,0.000688
22,0.46088,0.40654
23,0.46358,0.4163
24,0.0006125,0.00049375
1,0.455166667,0.426733333
2,0.00023125,0.0002125
4,0.39416875,0.37210625
7,0.383504,0.338712
8,0.48058,0.42144
9,0.4089,0.35444
10,0.408275,0.35144375
12,0.48172,0.4458175
13,0.000443333,0.000213333
14,0.466,0.436766667
15,0.50631875,0.456525
17,0.4252875,0.38805625
18,0.4123625,0.351675
19,0.000133333,6.66667E-05
20,0.38654,0.35018
21,0.000112,0.00008
22,0.41642,0.36005
23,0.49334,0.46514
24,0.00078125,0.000625
1,0.492166667,0.4498
2,0.00015625,0.00014375
4,0.3954875,0.36139375
7,0.419424,0.380976
8,0.4353,0.38315
9,0.43808,0.37962
10,0.46401875,0.39848125
12,0.4830125,0.421885
13,0.00001,3.33333E-06
14,0.4356,0.385
15,0.4853875,0.4138375
17,0.47505,0.42825
18,0.4589375,0.4114625
19,0.0001,0.0001
20,0.40464,0.34886
21,0.000616,0.00056
22,0.50293,0.46342
23,0.4393,0.37848
24,0.0009625,0.00076875
1,0.403033333,0.3633
2,0.0003125,0.00025625
4,0.50184375,0.4704375
7,0.406544,0.379664
8,0.46703,0.40044
9,0.5097,0.47184
10,0.47465625,0.40905
12,0.50423,0.476805
13,0.00009,3.66667E-05
14,0.495333333,0.458966667
15,0.42651875,0.3919875
17,0.46741875,0.4090625
18,0.3993625,0.364575
19,0.0008,0.0005
20,0.438,0.37766
21,0.000648,0.00048
22,0.45547,0.42901
23,0.48268,0.42698
24,0.00086875,0.0006
1,0.420833333,0.3926
2,0.0006875,0.000525
4,0.416875,0.38899375
7,0.40904,0.365224
8,0.47379,0.42647
9,0.54474,0.51322
10,0.48049375,0.408925
12,0.533495,0.4771625
13,0.000683333,0.000346667
14,0.463633333,0.436866667
15,0.42209375,0.3593875
17,0.4785375,0.44303125
18,0.4862375,0.4577875
19,3.33333E-05,3.33333E-05
20,0.48826,0.45072
21,0.00008,7.2E-05
22,0.53629,0.48526
23,0.43012,0.40006
24,0.000875,0.0006875
1,0.5201,0.449266667
2,0.00064375,0.0003625
4,0.443175,0.4145
7,0.537736,0.47884
8,0.4222,0.40029
9,0.45358,0.38744
10,0.51869375,0.4897
12,0.4713475,0.4162075
13,3.33333E-06,0
14,0.431666667,0.3734
15,0.5453125,0.467075
17,0.53508125,0.45750625
18,0.5357625,0.475425
19,6.66667E-05,3.33333E-05
20,0.42212,0.38738
21,0.00028,0.000176
22,0.42057,0.38505
23,0.46176,0.43434
24,0.00081875,0.00055625
1,0.522233333,0.4904
2,0.00078125,0.00070625
4,0.5086,0.47843125
7,0.51992,0.464432
8,0.4312,0.4048
9,0.41218,0.38248
10,0.4414875,0.4052125
12,0.477445,0.41394
13,0.000536667,0.00032
14,0.517066667,0.454166667
15,0.5163,0.448325
17,0.4193,0.38750625
18,0.5463125,0.4897125
19,0.0003,0.000166667
20,0.42168,0.38238
21,0.000824,0.0006
22,0.46535,0.43735
23,0.42266,0.3865
24,0.0003375,0.00029375
1,0.4792,0.454333333
2,0.00066875,0.00055
4,0.4604375,0.43684375
7,0.417712,0.360392
8,0.43442,0.40008
9,0.48832,0.43706
10,0.47236875,0.41015
12,0.5222325,0.452205
13,0.000996667,0.00062
14,0.4949,0.466533333
15,0.4632375,0.42578125
17,0.41319375,0.36899375
18,0.5128,0.464375
19,0.000566667,0.0005
20,0.44318,0.39988
21,0.000704,0.000472
22,0.40447,0.36639
23,0.42688,0.40292
24,0.000025,0.0000125
1,0.5057,0.433166667
2,0.0008625,0.00065
4,0.41899375,0.36234375
7,0.546008,0.497656
8,0.47022,0.4167
9,0.54558,0.50438
10,0.471025,0.43848125
12,0.4938725,0.452615
13,0.000663333,0.00033
14,0.4377,0.4043
15,0.4541625,0.40915
17,0.539225,0.49391875
18,0.4804875,0.4509
19,0.0005,0.000333333
20,0.47696,0.42072
21,0.000416,0.000384
22,0.48793,0.43318
23,0.4414,0.38274
24,0.00053125,0.00041875
1,0.4893,0.4224
2,0.00081875,0.0005625
4,0.45660625,0.42873125
7,0.449264,0.41416
8,0.45565,0.42998
9,0.51184,0.46212
10,0.52964375,0.5029875
12,0.5010275,0.4728125
13,0.00067,0.000476667
14,0.4524,0.3941
15,0.43839375,0.4094125
17,0.4532375,0.40325
18,0.4441125,0.419275
19,0.000166667,0.0001
20,0.54362,0.47246
21,0.000648,0.00048
22,0.53817,0.50868
23,0.47388,0.4376
24,0.00015,0.00008125
1,0.499066667,0.4501
2,0.00013125,0.00010625
4,0.54375625,0.4957625
7,0.545768,0.488576
8,0.41397,0.36357
9,0.49962,0.451
10,0.45700625,0.4291625
12,0.5317625,0.4776875
13,0.00069,0.000336667
14,0.490366667,0.450633333
15,0.40904375,0.36766875
17,0.5008125,0.43120625
18,0.5030875,0.44035
19,0.0009,0.0006
20,0.52418,0.4808
21,0.00052,0.000344
22,0.42429,0.36786
23,0.51268,0.44914
24,0.00036875,0.00025
1,0.4252,0.380233333
2,0.00094375,0.00063125
4,0.51923125,0.47889375
7,0.51308,0.455888
8,0.52344,0.46317
9,0.4499,0.42372
10,0.5277375,0.490475
12,0.5471825,0.4840625
13,0.00093,0.00047
14,0.5026,0.473133333
15,0.42736875,0.4041875
17,0.45234375,0.41136875
18,0.539475,0.4640625
19,0.000233333,0.000166667
20,0.48872,0.45056
21,0.000768,0.000648
22,0.49511,0.4255
23,0.55236,0.51448
24,0.000875,0.0006
1,0.4613,0.399233333
2,0.00039375,0.0003625
4,0.4442625,0.406025
7,0.449736,0.385552
8,0.5226,0.45336
9,0.45026,0.39314
10,0.48486875,0.4471125
12,0.449065,0.424725
13,0.0006,0.00039
14,0.4716,0.426366667
15,0.41441875,0.35833125
17,0.5508375,0.5039375
18,0.5187375,0.4414875
19,0.000933333,0.000766667
20,0.53078,0.46954
21,0.001,0.000672
22,0.40403,0.37342
23,0.44012,0.41362
24,0.00054375,0.00048125
1,0.496566667,0.4221
2,0.000875,0.0006125
4,0.5203875,0.48851875
7,0.520408,0.491168
8,0.45601,0.42232
9,0.52272,0.4694
10,0.4357625,0.39665625
12,0.4741425,0.417695
13,0.00069,0.000486667
14,0.455266667,0.406966667
15,0.55015,0.4901125
17,0.4203625,0.38165625
18,0.4122625,0.3808625
19,0.000233333,0.000166667
20,0.48068,0.44028
21,0.000848,0.000552
22,0.52935,0.47381
23,0.55288,0.50212
24,0.00036875,0.00024375
1,0.4647,0.396433333
2,0.00015625,0.00011875
4,0.48259375,0.4455125
7,0.470208,0.442536
8,0.42274,0.39325
9,0.54666,0.4732
10,0.50399375,0.4716375
12,0.5189425,0.4893025
13,0.000516667,0.000326667
14,0.5169,0.4623
15,0.4401,0.40523125
17,0.5232625,0.45921875
18,0.449375,0.3871625
19,0.000566667,0.000466667
20,0.54496,0.46618
21,0.000784,0.000624
22,0.53806,0.50404
23,0.44584,0.39822
24,0.00064375,0.0005
1,0.4908,0.431566667
2,0.0004875,0.0004
4,0.46058125,0.4161
7,0.479424,0.439536
8,0.40948,0.36676
9,0.45586,0.41214
10,0.4727375,0.40936875
12,0.4632825,0.4184625
13,0.00045,0.00027
14,0.413133333,0.3734
15,0.40464375,0.37745625
17,0.54316875,0.4775375
18,0.518825,0.4552875
19,6.66667E-05,3.33333E-05
20,0.47116,0.43454
21,0.000472,0.000432
22,0.53734,0.46615
23,0.4364,0.37906
24,0.0003125,0.00029375
1,0.468766667,0.4269
2,0.00060625,0.000425
4,0.47058125,0.4152375
7,0.521032,0.469416
8,0.41771,0.39115
9,0.53838,0.50088
10,0.4553125,0.39541875
12,0.51245,0.4497175
13,0.224236667,0.082506667
14,0.4803,0.410733333
15,0.4945625,0.46634375
17,0.42784375,0.4038625
18,0.50885,0.4697375
19,3.33333E-05,3.33333E-05
20,0.45026,0.39932
21,0.000824,0.000496
22,0.5383,0.50088
23,0.42072,0.37084
24,0.000325,0.00021875
1,0.423466667,0.3776
2,0.00091875,0.0005625
4,0.42329375,0.375775
7,0.547392,0.509088
8,0.42881,0.36995
9,0.5543,0.49934
10,0.45315625,0.38819375
12,0.5541,0.483625
13,0.2532,0.164043333
14,0.5512,0.4995
15,0.460475,0.4023875
17,0.5228,0.4924375
18,0.429,0.3778125
19,0.000133333,6.66667E-05
20,0.45802,0.39818
21,0.000264,0.000176
22,0.49223,0.45648
23,0.44256,0.40632
24,0.00049375,0.00035625
1,0.422866667,0.372866667
2,0.000025,0.00001875
4,0.4414625,0.41221875
7,0.446496,0.39664
8,0.53514,0.50008
9,0.49768,0.44624
10,0.54968125,0.4701125
12,0.47311,0.4048975
13,0.25064,0.10754
14,0.556566667,0.5101
15,0.49471875,0.43693125
17,0.51283125,0.45525625
18,0.473525,0.4080125
19,0.0004,0.000366667
20,0.51558,0.47872
21,0.000296,0.000208
22,0.48105,0.4455
23,0.45658,0.41162
24,0.0007,0.00041875
1,0.462733333,0.4369
2,0.00074375,0.0006875
4,0.48245625,0.43445
7,0.489152,0.44368
8,0.49198,0.42167
9,0.41932,0.37058
10,0.4737,0.4307375
12,0.4108125,0.387545
13,0.21472,0.089556667
14,0.502466667,0.4597
15,0.4872875,0.42730625
17,0.53406875,0.487025
18,0.5541,0.5078625
19,0.0008,0.0006
20,0.44924,0.40536
21,0.000264,0.000248
22,0.5047,0.43919
23,0.41618,0.3876
24,0.00031875,0.00025
1,0.526233333,0.4579
2,0.00075625,0.00070625
4,0.5362375,0.50756875
7,0.42436,0.366488
8,0.42191,0.39168
9,0.536,0.45632
10,0.46550625,0.42839375
12,0.4487,0.3952375
13,0.217806667,0.096366667
14,0.524666667,0.467133333
15,0.51573125,0.4803375
17,0.436275,0.40984375
18,0.4347375,0.3976375
19,0.000866667,0.0007
20,0.40598,0.36534
21,0.000848,0.000784
22,0.48978,0.465
23,0.4447,0.38128
24,0.0003125,0.00025625
1,0.4105,0.361566667
2,0.000325,0.00018125
4,0.55248125,0.47768125
7,0.481632,0.420344
8,0.44761,0.40446
9,0.55396,0.50384
10,0.529225,0.5005375
12,0.4148475,0.3777575
13,0.26314,0.187326667
14,0.519833333,0.4736
15,0.45115,0.38800625
17,0.48101875,0.44750625
18,0.4591,0.3988875
19,0.000766667,0.0005
20,0.43692,0.40334
21,0.000208,0.0002
22,0.51545,0.48331
23,0.47264,0.40242
24,0.00075625,0.00060625
1,0.4798,0.4359
2,0.00098125,0.0008875
4,0.4814125,0.42028125
7,0.495368,0.432896
8,0.46337,0.43924
9,0.52088,0.48038
10,0.5075375,0.47849375
12,0.49679,0.4612075
13,0.292456667,0.14294
14,0.5551,0.4892
15,0.4204875,0.37381875
17,0.4249,0.39915625
18,0.44325,0.383025
19,0.000766667,0.000466667
20,0.4415,0.40456
21,0.000584,0.000376
22,0.54608,0.47338
23,0.44228,0.39784
24,0.00053125,0.00041875
1,0.482966667,0.451766667
2,0.00054375,0.0005125
4,0.5563375,0.50645625
7,0.421952,0.380248
8,0.51872,0.45952
9,0.52564,0.45184
10,0.44479375,0.38570625
12,0.436165,0.388915
13,0.24613,0.118486667
14,0.4406,0.3985
15,0.51221875,0.48631875
17,0.40629375,0.3836125
18,0.4371875,0.3918625
19,0.000866667,0.000566667
20,0.45408,0.40974
21,0.000592,0.00052
22,0.42572,0.37643
23,0.4557,0.40742
24,0.00055,0.0003875
1,0.514733333,0.4402
2,0.0006375,0.0004125
4,0.5464375,0.4728875
7,0.466648,0.40388
8,0.5093,0.47908
9,0.4934,0.43366
10,0.52144375,0.452475
12,0.55293,0.48236
13,0.20568,0.09717
14,0.5301,0.4792
15,0.47563125,0.4063625
17,0.5047125,0.44196875
18,0.4126125,0.3888
19,0.000433333,0.0004
20,0.41212,0.35632
21,7.2E-05,0.000064
22,0.51584,0.48131
23,0.54968,0.5193
24,0.000075,0.0000625
1,0.5586,0.522133333
2,0.000675,0.00048125
4,0.530125,0.493325
7,0.527448,0.469984
8,0.44738,0.39302
9,0.4328,0.38374
10,0.4956125,0.45943125
12,0.43298,0.4080425
13,0.292353333,0.215563333
14,0.5408,0.4827
15,0.50909375,0.4594625
17,0.4549125,0.39090625
18,0.4340125,0.374075
19,0.0007,0.000633333
20,0.40758,0.35696
21,0.000832,0.000632
22,0.46482,0.42218
23,0.4527,0.39062
24,0.0006875,0.0004875
1,0.507233333,0.4406
2,0.00040625,0.00035
4,0.50359375,0.459375
7,0.491288,0.453944
8,0.47476,0.44427
9,0.48,0.4253
10,0.5151375,0.4670375
12,0.4321175,0.40694
13,0.254853333,0.147763333
14,0.46,0.436166667
15,0.4082375,0.3847625
17,0.5129625,0.48155
18,0.5333625,0.4685875
19,3.33333E-05,0
20,0.46746,0.40018
21,0.00056,0.00048
22,0.41065,0.35368
23,0.43078,0.38628
24,0.00000625,0.00000625
1,0.4821,0.4161
2,0.00019375,0.00011875
4,0.5523375,0.47998125
7,0.506528,0.442824
8,0.50947,0.46487
9,0.46146,0.4112
10,0.45111875,0.38455625
12,0.4379775,0.3962125
13,0.254523333,0.165916667
14,0.506133333,0.441233333
15,0.51831875,0.48573125
17,0.5316125,0.48475
18,0.5568,0.4984125
19,0.000566667,0.0005
20,0.4475,0.38784
21,0.000064,0.00004
22,0.45824,0.39914
23,0.54526,0.49696
24,0.00049375,0.0004375
1,0.561866667,0.524566667
2,0.0006375,0.0003625
4,0.5182875,0.454525
7,0.444616,0.381696
8,0.50766,0.43561
9,0.48078,0.4192
10,0.51060625,0.45924375
12,0.503515,0.4596275
13,0.2469,0.106403333
14,0.601,0.513366667
15,0.55876875,0.49688125
17,0.52856875,0.45043125
18,0.6092,0.535675
19,0.000133333,0.0001
20,0.5323,0.4835
21,0.0002,0.000184
22,0.56514,0.48226
23,0.53578,0.48904
24,0.000575,0.00043125
1,0.545633333,0.477
2,0.00061875,0.0004625
4,0.4865625,0.45573125
7,0.455744,0.40412
8,0.59419,0.51285
9,0.55032,0.49656
10,0.51744375,0.46353125
12,0.4897825,0.44153
13,0.265003333,0.183093333
14,0.451933333,0.3954
15,0.5307875,0.49294375
17,0.5261375,0.48864375
18,0.515375,0.460875
19,0.000933333,0.000833333
20,0.6164,0.55264
21,0.000136,0.000112
22,0.59257,0.50543
23,0.48964,0.44464
24,0.00088125,0.000775
1,0.468566667,0.439033333
2,0.000475,0.000375
4,0.4632375,0.43919375
7,0.554584,0.484264
8,0.55113,0.49259
9,0.53128,0.47668
10,0.5147375,0.48015
12,0.5820225,0.50522
13,0.231586667,0.146833333
14,0.5305,0.4719
15,0.56004375,0.5111625
17,0.44525625,0.38376875
18,0.445225,0.3825
19,0.000433333,0.0003
20,0.59796,0.558
21,0.000912,0.000784
22,0.47023,0.39998
23,0.49416,0.43894
24,0.00055,0.000425
1,0.498666667,0.430133333
2,0.00083125,0.00060625
4,0.4815625,0.42275
7,0.470864,0.403912
8,0.47117,0.41238
9,0.46778,0.40392
10,0.52159375,0.4824625
12,0.504175,0.46529
13,0.26529,0.14349
14,0.4617,0.4342
15,0.4854125,0.41795
17,0.45818125,0.399975
18,0.5269875,0.4725875
19,0.0003,0.000166667
20,0.57246,0.50112
21,0.000008,0.000008
22,0.60416,0.55608
23,0.49036,0.43548
24,0.00050625,0.00033125
1,0.524933333,0.4821
2,0.00069375,0.0003875
4,0.5093875,0.4748375
7,0.580992,0.519528
8,0.5744,0.53683
9,0.60316,0.56492
10,0.51670625,0.4837625
12,0.47242,0.4135
13,0.29876,0.163996667
14,0.5362,0.5043
15,0.58394375,0.54395625
17,0.47444375,0.4235375
18,0.513525,0.4443125
19,0.000533333,0.000466667
20,0.58496,0.5455
21,0.000296,0.000224
22,0.44373,0.39557
23,0.46918,0.40042
24,0,0
1,0.456966667,0.425033333
2,0.00035,0.000325
4,0.46568125,0.4335875
7,0.476096,0.427152
8,0.49451,0.42741
9,0.45228,0.4266
10,0.454775,0.40294375
12,0.5342725,0.4643875
13,0.29571,0.143916667
14,0.553266667,0.5182
15,0.5389125,0.50794375
17,0.52225,0.4670125
18,0.5504875,0.481575
19,3.33333E-05,3.33333E-05
20,0.57528,0.5092
21,0.000648,0.000592
22,0.49481,0.44652
23,0.54368,0.48982
24,0.00099375,0.0007125
1,0.547066667,0.516033333
2,0.001,0.00091875
4,0.4914125,0.466775
7,0.61228,0.577472
8,0.47531,0.40525
9,0.51416,0.46686
10,0.53784375,0.484375
12,0.5926525,0.514855
13,0.238346667,0.135576667
14,0.496566667,0.4263
15,0.5425,0.4682125
17,0.59634375,0.53945625
18,0.5436875,0.4691875
19,0.0006,0.000533333
20,0.53236,0.49458
21,0.000664,0.000368
22,0.47051,0.41771
23,0.55046,0.49786
24,0.00073125,0.00041875
1,0.5826,0.5297
2,0.0005875,0.00038125
4,0.5839875,0.49945
7,0.595592,0.52716
8,0.59015,0.50706
9,0.58994,0.54486
10,0.4851375,0.43469375
12,0.4438125,0.419545
13,0.25667,0.153633333
14,0.602166667,0.539266667
15,0.60764375,0.56155
17,0.5726625,0.53314375
18,0.543175,0.5074125
19,6.66667E-05,3.33333E-05
20,0.53508,0.47902
21,0.000928,0.000872
22,0.47107,0.42417
23,0.6037,0.53474
24,0.00038125,0.00024375
1,0.611033333,0.5333
2,0.00066875,0.0004125
4,0.521825,0.47845625
7,0.5244,0.459568
8,0.5733,0.50592
9,0.46706,0.42612
10,0.55139375,0.49123125
12,0.5056,0.473115
13,0.286916667,0.151223333
14,0.4887,0.4521
15,0.60835,0.51783125
17,0.61274375,0.55633125
18,0.5002625,0.4378875
19,0.000433333,0.000333333
20,0.5936,0.5243
21,0.001,0.000648
22,0.53564,0.45838
23,0.5264,0.4805
24,0.0006875,0.00055
1,0.572733333,0.532166667
2,6.875E-05,0.00005
4,0.48573125,0.4456875
7,0.513144,0.459648
8,0.46209,0.40416
9,0.54364,0.5099
10,0.45228125,0.42938125
12,0.5140625,0.4744275
13,0.277736667,0.162743333
14,0.490433333,0.457233333
15,0.6095375,0.5363875
17,0.4869,0.45483125
18,0.5418375,0.5001625
19,0.000766667,0.0006
20,0.5677,0.49748
21,0.000328,0.000272
22,0.54432,0.47945
23,0.49372,0.46098
24,0.00048125,0.00036875
1,0.485,0.450666667
2,0.00095625,0.000875
4,0.5004,0.45971875
7,0.49712,0.462944
8,0.51283,0.46843
9,0.51026,0.44356
10,0.58543125,0.55518125
12,0.485635,0.45652
13,0.209646667,0.15456
14,0.589966667,0.546366667
15,0.60530625,0.542825
17,0.56775,0.52223125
18,0.4860625,0.4341625
19,0.0004,0.000233333
20,0.5631,0.49294
21,0.000624,0.000512
22,0.54038,0.46639
23,0.48754,0.43182
24,0.0001875,0.00011875
1,0.4865,0.4557
2,0.000025,0.00001875
4,0.510775,0.4409625
7,0.538528,0.489392
8,0.5464,0.50756
9,0.55114,0.47236
10,0.44408125,0.42000625
12,0.47285,0.43182
13,0.25596,0.121803333
14,0.494733333,0.4215
15,0.59245625,0.5554375
17,0.494175,0.44893125
18,0.45015,0.3962625
19,0.000933333,0.000566667
20,0.5834,0.52486
21,0.000368,0.000296
22,0.52294,0.48276
23,0.49794,0.4577
24,0.00085625,0.0004875
1,0.4525,0.398666667
2,0.0005875,0.00054375
4,0.5924375,0.5402125
7,0.533384,0.505672
8,0.49533,0.45438
9,0.61152,0.52598
10,0.520125,0.469425
12,0.501395,0.4694425
13,0.29155,0.196596667
14,0.539833333,0.511866667
